time (ms),friction coefficient,slip (m),velocity,SEP_300,FIM_300,SEP_500,FIM_500
2.479999998700805,-0.07340656240302358,4.339912551433428e-6,0.0030514263558934097,,,,
2.5199999986798503,-0.07348069408503799,4.464340738575732e-6,0.003110704678557599,,,,
2.5599999986588955,-0.07130056171704208,4.591161286009576e-6,0.0031705136858461162,,,,
2.5999999986379407,-0.06890227338164645,4.720392682143337e-6,0.00323078490334401,,,,
2.639999998616986,-0.06819662226101329,4.852051507330838e-6,0.003291470629687543,,,,
2.679999998596031,-0.0644281204431852,4.986153375069671e-6,0.003352546693470808,,,,
2.7199999985750765,-0.06243614316480788,5.122713936184665e-6,0.0034140140278748525,,,,
2.7599999985541217,-0.06258455582923371,5.2617498930703795e-6,0.0034758989221428662,,,,
2.799999998533167,-0.06088490427979893,5.403279967605265e-6,0.003538251863372127,,,,
2.839999998512212,-0.0583251847419965,5.547325765644034e-6,0.003601144950969242,,,,
2.8799999984912574,-0.059231968102176666,5.6939124835385676e-6,0.003664667947363332,,,,
2.9199999984703027,-0.05667323017965743,5.843069408236519e-6,0.003728923117448778,,,,
2.959999998449348,-0.053993454109048246,5.994830172183651e-6,0.0037940190986782986,,,,
2.999999998428393,-0.051763040601978914,6.1492327371865285e-6,0.0038600641250719457,,,,
3.0399999984074384,-0.05234898485697949,6.306319096883375e-6,0.003927158992421157,,,,
3.0799999983864836,-0.04680826367378692,6.4661347044930455e-6,0.003995390190241767,,,,
3.119999998365529,-0.04587925669651309,6.628727649783082e-6,0.004064823632250921,,,,
3.159999998344574,-0.04624459057979684,6.794147625315176e-6,0.004135499388302342,,,,
3.1999999983236194,-0.042854917163599224,6.962444735624487e-6,0.004207427757732766,,,,
3.2399999983026646,-0.040195106640146014,7.133668212904595e-6,0.004280586932002709,,,,
3.27999999828171,-0.03955184137372799,7.307865108189415e-6,0.004354922382120503,,,,
3.319999998260755,-0.038798712062064325,7.485079027584797e-6,0.0044303479848845344,,,,
3.3599999982398003,-0.037186015978386666,7.665348978942425e-6,0.004506748783940722,,,,
3.3999999982188456,-0.03285580726660946,7.848708386095617e-6,0.004583985178829786,,,,
3.439999998197891,-0.028697686597344074,8.035184316383525e-6,0.004661898257197693,,,,
3.479999998176936,-0.029577481477722482,8.224796953906666e-6,0.004740315938078523,,,,
3.5199999981559813,-0.02834324185400304,8.417559337078218e-6,0.004819059579288816,,,,
3.5599999981350265,-0.025134873648734662,8.613477365737992e-6,0.0048979507164943325,,,,
3.599999998114072,-0.020219692679944275,8.81255007128542e-6,0.0049768176386856995,,,,
3.639999998093117,-0.021812215341414972,9.014770133490587e-6,0.005055501555129178,,,,
3.6799999980721623,-0.019774150092877637,9.220124619969439e-6,0.005133862161971308,,,,
3.7199999980512075,-0.017317960106321466,9.428595918488897e-6,0.005211782462986446,,,,
3.7599999980302528,-0.01650430852037782,9.640162827751835e-6,0.005289172731573461,,,,
3.799999998009298,-0.014388443053237278,9.854801768426367e-6,0.005365973516863299,,,,
3.8399999979883432,-0.012062023130380982,1.0072488072309047e-5,0.005442157597066998,,,,
3.8799999979673885,-0.013133682537487394,1.0293197303252029e-5,0.005517730773574538,,,,
3.9199999979464337,-0.007607296411760322,1.0516906558802383e-5,0.00559273138875885,,,,
3.959999997925479,-0.0057057596968926256,1.0743595696784857e-5,0.005667228449561853,,,,
3.999999997904524,-0.005160483158651674,1.0973248427111547e-5,0.005741318258167259,,,,
4.0399999978835694,-0.005293196559518503,1.1205853207045976e-5,0.005815119498360718,,,,
4.079999997862615,-0.0014313326405536243,1.1441403879259614e-5,0.005888766805340937,,,,
4.11999999784166,0.0025383829050892553,1.167989999750461e-5,0.0059624029561249165,,,,
4.159999997820705,0.004085893260949045,1.1921346795490248e-5,0.0060361699496409545,,,,
4.19999999779975,0.0033839568081794626,1.2165754770973069e-5,0.006110199387070504,,,,
4.239999997778796,0.006034844186395461,1.2413138878842882e-5,0.006184602696745337,,,,
4.279999997757841,0.008732299179615023,1.2663517353034244e-5,0.006259461854784037,,,,
4.319999997736886,0.006291391787807311,1.2916910205597306e-5,0.006334821314076562,,,,
4.359999997715931,0.009970950596968767,1.3173337479793608e-5,0.0064106818549075455,,,,
4.399999997694977,0.013310031571150752,1.3432817359835752e-5,0.006486997001053594,,,,
4.439999997674022,0.015597097254955356,1.369536425998407e-5,0.006563672503707968,,,,
4.479999997653067,0.01407169953823336,1.3960987027536192e-5,0.006640569188803051,,,,
4.519999997632112,0.01656131137915571,1.4229687395789444e-5,0.006717509206331298,,,,
4.559999997611158,0.01811632075321921,1.4501458813202152e-5,0.0067942854353176775,,,,
4.599999997590203,0.018172583465926002,1.4776285753696439e-5,0.006870673512357177,,,,
4.639999997569248,0.022153491363287144,1.5054143581462541e-5,0.006946445694152556,,,,
4.679999997548293,0.02192387602991057,1.533499900398543e-5,0.007021385563072248,,,,
